,customer_id,customer_age,gender_male,gender_female,total_purchase_last_3_months,purchase_month_1,purchase_month_2,purchase_month_3,purchase_week_1,purchase_week_2,purchase_week_3,purchase_week_4,category_books,category_clothing,category_electronics,category_home,most_common_payment_method_cash,most_common_payment_method_credit_card,most_common_payment_method_crypto,most_common_payment_method_paypal
186597,49886,61,0,1,3015,3015.0,0.0,0.0,3015.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,1
186598,18733,21,1,0,1295,1295.0,0.0,0.0,1295.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,1,0,0,0
186602,49337,37,1,0,2218,2218.0,0.0,0.0,2218.0,0.0,0.0,0.0,8.0,2.0,7.0,1.0,0,0,0,1
186610,27895,24,0,1,4793,4793.0,0.0,0.0,4793.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0,0,1,0,0
186615,43496,35,0,1,4113,4113.0,0.0,0.0,4113.0,0.0,0.0,2919.0,2.0,4.0,2.0,4.0,1,0,0,0
186619,36746,60,0,1,7788,4722.0,0.0,3066.0,4722.0,0.0,0.0,3066.0,4.0,5.0,6.0,0.0,0,1,0,0
186624,35251,38,0,1,1687,1160.0,0.0,527.0,1160.0,0.0,0.0,527.0,3.0,6.0,12.0,0.0,0,0,0,1
186630,20704,68,0,1,4289,4289.0,0.0,0.0,4289.0,0.0,0.0,0.0,12.0,10.0,3.0,4.0,0,0,0,1
186639,14138,23,1,0,3804,3804.0,0.0,0.0,3804.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,1,0,0,0
186642,4897,19,0,1,12878,4500.0,4087.0,4291.0,4500.0,0.0,0.0,8378.0,7.0,2.0,0.0,7.0,0,1,0,0
186648,37424,38,1,0,909,909.0,0.0,0.0,909.0,0.0,0.0,0.0,9.0,8.0,0.0,5.0,0,0,0,1
186655,46108,40,1,0,2464,2464.0,0.0,0.0,2464.0,0.0,0.0,0.0,6.0,4.0,3.0,5.0,1,0,0,0
186660,32752,70,1,0,1844,1844.0,0.0,0.0,1844.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1,0,0,0
186663,17645,68,0,1,4185,4185.0,0.0,0.0,4185.0,0.0,0.0,0.0,6.0,0.0,2.0,3.0,0,1,0,0
186667,37194,51,1,0,681,681.0,0.0,0.0,681.0,0.0,0.0,2548.0,4.0,4.0,11.0,6.0,0,1,0,0
186675,35411,21,0,1,4123,4123.0,0.0,0.0,4123.0,0.0,0.0,1421.0,6.0,0.0,2.0,2.0,1,0,0,0
186679,24507,18,0,1,5947,5947.0,0.0,0.0,3589.0,0.0,0.0,2358.0,4.0,10.0,1.0,2.0,0,1,0,0
186684,31569,41,1,0,2674,2674.0,0.0,0.0,2674.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,1,0,0
186687,40042,67,1,0,1669,1669.0,0.0,0.0,1669.0,0.0,0.0,0.0,8.0,7.0,0.0,4.0,0,1,0,0
186694,44177,56,0,1,5039,5039.0,0.0,0.0,4672.0,0.0,367.0,0.0,10.0,4.0,0.0,2.0,0,1,0,0
186700,18956,52,1,0,3450,3450.0,0.0,0.0,3450.0,0.0,0.0,0.0,7.0,2.0,1.0,5.0,1,0,0,0
186706,37285,19,0,1,2797,2797.0,0.0,0.0,2797.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0,1,0,0
186708,9116,20,0,1,5343,2212.0,3131.0,0.0,2212.0,0.0,0.0,3131.0,1.0,6.0,2.0,6.0,0,1,0,0
186715,32604,45,0,1,501,501.0,0.0,0.0,501.0,0.0,0.0,0.0,13.0,0.0,5.0,1.0,0,0,0,1
186722,34825,40,1,0,4948,4948.0,0.0,0.0,4948.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0,0,0,1
186725,14843,54,0,1,3983,3983.0,0.0,0.0,3983.0,0.0,0.0,4253.0,6.0,2.0,8.0,0.0,0,1,0,0
186730,37769,66,0,1,4833,4833.0,0.0,0.0,4833.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,0,1,0,0
186734,24628,53,1,0,3059,3059.0,0.0,0.0,1418.0,0.0,0.0,3607.0,7.0,11.0,0.0,2.0,0,1,0,0
186741,14497,25,0,1,1482,1142.0,340.0,0.0,1142.0,0.0,0.0,2064.0,3.0,0.0,0.0,14.0,1,0,0,0
186745,33889,18,0,1,2258,2258.0,0.0,0.0,2258.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,1,0,0,0
186748,32976,59,0,1,3564,3564.0,0.0,0.0,3564.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0,0,0,1
186753,21739,45,1,0,4582,4582.0,0.0,0.0,4582.0,0.0,0.0,7223.0,5.0,2.0,5.0,6.0,1,0,0,0
186761,7122,47,0,1,1295,1295.0,0.0,0.0,1295.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0
186762,891,31,1,0,302,302.0,0.0,0.0,302.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1,0,0,0
186766,44242,38,1,0,1965,1965.0,0.0,0.0,1965.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0,0,0,1
186770,22297,25,1,0,1357,1357.0,0.0,0.0,1357.0,0.0,0.0,0.0,14.0,2.0,3.0,1.0,0,1,0,0
186776,38978,21,0,1,6089,1184.0,4905.0,0.0,1184.0,0.0,0.0,4905.0,7.0,6.0,0.0,3.0,0,0,0,1
186783,10098,24,0,1,2454,2454.0,0.0,0.0,2454.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,1,0,0,0
186787,32137,23,1,0,692,692.0,0.0,0.0,692.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0,0,0,1
186790,45144,21,1,0,5010,1875.0,3135.0,0.0,1875.0,0.0,0.0,3135.0,5.0,12.0,0.0,0.0,0,0,1,0
186794,36673,33,0,1,4960,4960.0,0.0,0.0,4960.0,0.0,0.0,0.0,10.0,8.0,5.0,5.0,0,1,0,0
186803,36177,43,0,1,4534,1796.0,2738.0,0.0,1796.0,0.0,0.0,2738.0,7.0,2.0,4.0,0.0,0,1,0,0
186807,37118,41,1,0,4056,305.0,0.0,3751.0,305.0,0.0,0.0,3751.0,7.0,0.0,0.0,8.0,0,1,0,0
186812,14416,44,0,1,3581,3581.0,0.0,0.0,3581.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0,0,0,1
186816,14266,50,1,0,5180,5180.0,0.0,0.0,5180.0,0.0,0.0,0.0,3.0,9.0,4.0,0.0,1,0,0,0
186821,38486,51,0,1,360,360.0,0.0,0.0,360.0,0.0,0.0,0.0,10.0,8.0,3.0,3.0,1,0,0,0
186829,18122,28,0,1,2473,2473.0,0.0,0.0,2473.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0,1,0,0
186832,6877,53,1,0,3031,3031.0,0.0,0.0,1826.0,1205.0,0.0,0.0,6.0,6.0,7.0,3.0,0,1,0,0
186840,44050,37,0,1,1042,1042.0,0.0,0.0,1042.0,0.0,0.0,0.0,6.0,0.0,5.0,5.0,0,1,0,0
186846,40274,36,1,0,2019,2019.0,0.0,0.0,2019.0,0.0,0.0,0.0,4.0,4.0,9.0,0.0,1,0,0,0
186851,27896,62,1,0,4985,3144.0,0.0,1841.0,3144.0,0.0,0.0,1841.0,12.0,4.0,1.0,0.0,0,1,0,0
186856,12853,33,1,0,4159,4159.0,0.0,0.0,2196.0,0.0,0.0,1963.0,0.0,7.0,4.0,5.0,0,1,0,0
186861,6156,67,1,0,378,378.0,0.0,0.0,378.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0,1,0,0
186863,4449,69,0,1,2871,2871.0,0.0,0.0,2871.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,1,0,0
186864,36382,20,1,0,4107,4107.0,0.0,0.0,4107.0,0.0,0.0,1798.0,0.0,14.0,1.0,5.0,0,1,0,0
186873,1825,69,0,1,2012,2012.0,0.0,0.0,2012.0,0.0,0.0,0.0,14.0,6.0,5.0,5.0,1,0,0,0
186881,17206,35,0,1,3806,3498.0,308.0,0.0,3498.0,0.0,0.0,308.0,10.0,2.0,2.0,8.0,0,1,0,0
186888,33562,62,0,1,6745,3022.0,0.0,3723.0,3022.0,0.0,0.0,3723.0,0.0,0.0,6.0,5.0,1,0,0,0
186891,45989,19,0,1,4721,4721.0,0.0,0.0,4721.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,0,1,0,0
186896,23926,58,1,0,4145,4145.0,0.0,0.0,4145.0,0.0,0.0,0.0,8.0,2.0,4.0,0.0,0,0,0,1
186901,19959,41,1,0,4319,4319.0,0.0,0.0,4319.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1,0,0,0
186903,33962,26,1,0,2611,2611.0,0.0,0.0,2611.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0,1,0,0
186905,5632,40,1,0,4666,4666.0,0.0,0.0,4666.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0,1,0,0
186910,26650,35,1,0,2208,2208.0,0.0,0.0,2208.0,0.0,0.0,1453.0,9.0,9.0,0.0,0.0,0,1,0,0
186914,41598,54,1,0,4686,4686.0,0.0,0.0,4686.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,1,0,0,0
186918,2156,27,1,0,3435,3435.0,0.0,0.0,3435.0,0.0,0.0,0.0,4.0,4.0,6.0,1.0,0,0,0,1
186924,24220,55,1,0,2411,2411.0,0.0,0.0,2411.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,0,1,0,0
186929,19027,37,1,0,5876,5876.0,0.0,0.0,4263.0,0.0,0.0,1613.0,4.0,5.0,13.0,0.0,0,1,0,0
186936,49161,47,1,0,4176,4176.0,0.0,0.0,4176.0,0.0,0.0,0.0,13.0,5.0,12.0,6.0,0,1,0,0
186946,659,41,0,1,568,568.0,0.0,0.0,568.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0,1,0,0
186950,6314,21,0,1,814,814.0,0.0,0.0,814.0,0.0,0.0,0.0,12.0,9.0,2.0,0.0,0,1,0,0
186959,21389,61,1,0,5096,5096.0,0.0,0.0,5096.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,0,1,0,0
186962,38841,63,1,0,5206,5206.0,0.0,0.0,5206.0,0.0,0.0,0.0,7.0,2.0,0.0,5.0,0,1,0,0
186966,40087,21,0,1,3411,3411.0,0.0,0.0,3411.0,0.0,0.0,0.0,3.0,5.0,0.0,5.0,1,0,0,0
186971,22479,65,0,1,3749,3749.0,0.0,0.0,3749.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,1,0,0,0
186976,16441,23,0,1,4301,4301.0,0.0,0.0,4301.0,0.0,0.0,0.0,6.0,5.0,5.0,5.0,0,1,0,0
186981,19719,44,0,1,797,797.0,0.0,0.0,797.0,0.0,0.0,0.0,14.0,4.0,6.0,0.0,0,1,0,0
186988,25716,66,0,1,781,781.0,0.0,0.0,781.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0,0,0,1
186991,37332,28,1,0,2294,2053.0,0.0,241.0,2053.0,0.0,0.0,241.0,2.0,16.0,1.0,4.0,0,1,0,0
186999,32582,32,0,1,3478,3478.0,0.0,0.0,3478.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0,1
187000,10784,58,1,0,4064,4064.0,0.0,0.0,4064.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0,1,0,0
187004,27979,49,0,1,5184,5184.0,0.0,0.0,5184.0,0.0,0.0,0.0,0.0,8.0,1.0,4.0,0,1,0,0
187009,30870,58,0,1,3566,3566.0,0.0,0.0,3566.0,0.0,0.0,1028.0,6.0,5.0,5.0,0.0,0,1,0,0
187014,15787,19,0,1,2304,2304.0,0.0,0.0,2304.0,0.0,0.0,0.0,10.0,3.0,3.0,0.0,1,0,0,0
187020,40322,18,1,0,4065,4065.0,0.0,0.0,4065.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,1,0,0,0
187023,6078,64,1,0,4544,4544.0,0.0,0.0,4544.0,0.0,0.0,4857.0,0.0,7.0,10.0,3.0,0,0,0,1
187028,41028,38,0,1,3769,3769.0,0.0,0.0,3769.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0,0,1,0
187030,3272,57,1,0,4601,4601.0,0.0,0.0,4601.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0,1,0,0
187036,7712,26,1,0,4480,4480.0,0.0,0.0,4480.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0,1,0,0
187039,30075,22,1,0,1308,1308.0,0.0,0.0,1308.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0,1,0,0
187042,22559,50,1,0,1212,1212.0,0.0,0.0,1212.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,1,0,0,0
187048,20646,55,0,1,427,427.0,0.0,0.0,427.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1,0,0,0
187049,14974,18,1,0,147,147.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,1,0,0,0
187052,20498,57,1,0,5111,5111.0,0.0,0.0,5111.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0,1,0,0
187055,12397,56,0,1,3509,3509.0,0.0,0.0,3509.0,0.0,0.0,0.0,5.0,2.0,4.0,7.0,0,0,0,1
187062,17766,20,0,1,7195,7195.0,0.0,0.0,4836.0,0.0,0.0,4976.0,4.0,9.0,4.0,4.0,0,1,0,0
187070,26300,18,0,1,3482,3482.0,0.0,0.0,3482.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0,1,0,0
187074,31739,46,1,0,2823,2823.0,0.0,0.0,2823.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0,1,0,0
187078,25143,22,0,1,3377,3377.0,0.0,0.0,3377.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,1,0,0,0
187084,24669,40,0,1,1631,1631.0,0.0,0.0,1631.0,0.0,0.0,0.0,5.0,10.0,0.0,4.0,0,1,0,0
187089,33975,31,1,0,7984,7984.0,0.0,0.0,7984.0,0.0,0.0,0.0,10.0,5.0,4.0,0.0,1,0,0,0
187094,4972,20,0,1,2880,2880.0,0.0,0.0,2880.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0,0,1,0,0
187099,40161,34,1,0,1445,1445.0,0.0,0.0,1445.0,0.0,0.0,0.0,2.0,10.0,4.0,0.0,1,0,0,0
187103,12449,38,1,0,5748,5748.0,0.0,0.0,3826.0,0.0,0.0,1922.0,3.0,0.0,7.0,0.0,0,0,1,0
187106,7796,19,0,1,8631,4518.0,4113.0,0.0,549.0,3969.0,0.0,4113.0,2.0,4.0,0.0,9.0,0,0,0,1
187111,41209,57,1,0,3628,3628.0,0.0,0.0,1408.0,0.0,0.0,2220.0,0.0,10.0,10.0,6.0,0,0,0,1
187119,17423,65,1,0,3224,2817.0,0.0,407.0,2817.0,0.0,0.0,407.0,15.0,0.0,1.0,0.0,0,1,0,0
187125,20687,20,1,0,4549,4549.0,0.0,0.0,4549.0,0.0,0.0,0.0,3.0,8.0,8.0,12.0,1,0,0,0
187134,7320,29,1,0,7227,1107.0,0.0,6120.0,1107.0,0.0,0.0,6120.0,5.0,0.0,6.0,2.0,0,1,0,0
187139,11816,42,0,1,3302,3302.0,0.0,0.0,3302.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0,0,0,1
187142,7835,33,1,0,6274,6274.0,0.0,0.0,4352.0,1922.0,0.0,0.0,3.0,17.0,8.0,1.0,0,0,0,1
187150,40777,18,0,1,901,901.0,0.0,0.0,901.0,0.0,0.0,0.0,3.0,5.0,2.0,10.0,0,0,0,1
187158,5569,46,1,0,4885,4885.0,0.0,0.0,4885.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0,1,0,0
187162,7540,18,0,1,4930,4930.0,0.0,0.0,4930.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0,1,0,0
187166,18544,40,1,0,4736,4736.0,0.0,0.0,4736.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0,1,0,0
187171,34035,21,0,1,6250,5021.0,1229.0,0.0,5021.0,0.0,0.0,1229.0,0.0,0.0,10.0,0.0,0,1,0,0
187173,18174,30,0,1,2623,2623.0,0.0,0.0,2623.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1,0,0,0
187175,18652,37,0,1,3313,3313.0,0.0,0.0,3313.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0,1,0,0
187178,11933,29,1,0,2644,2644.0,0.0,0.0,2644.0,0.0,0.0,1601.0,7.0,2.0,7.0,2.0,0,0,0,1
187185,28783,23,0,1,6785,3781.0,0.0,3004.0,3781.0,0.0,0.0,3004.0,9.0,8.0,0.0,12.0,0,0,0,1
187192,36964,27,0,1,4410,4410.0,0.0,0.0,4410.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,1,0,0,0
187196,3426,57,1,0,2287,2287.0,0.0,0.0,2287.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0,1,0,0
187200,20130,54,0,1,4930,3073.0,0.0,1857.0,3073.0,0.0,0.0,1857.0,5.0,5.0,5.0,1.0,1,0,0,0
187204,27452,67,1,0,1353,1353.0,0.0,0.0,1353.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0,0,0,1
187208,41803,66,0,1,2763,2763.0,0.0,0.0,2763.0,0.0,0.0,0.0,7.0,1.0,9.0,3.0,1,0,0,0
187214,25857,67,0,1,1474,1474.0,0.0,0.0,1474.0,0.0,0.0,0.0,2.0,10.0,7.0,3.0,1,0,0,0
187222,9474,36,1,0,3101,3101.0,0.0,0.0,3101.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0,1,0,0
187224,30019,39,1,0,3997,3997.0,0.0,0.0,3997.0,0.0,0.0,0.0,0.0,4.0,8.0,6.0,0,1,0,0
187230,37958,24,0,1,2977,2977.0,0.0,0.0,2977.0,0.0,0.0,0.0,5.0,7.0,0.0,4.0,1,0,0,0
187234,8582,66,0,1,1193,1193.0,0.0,0.0,1193.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,1,0,0,0
187238,36511,57,0,1,999,999.0,0.0,0.0,999.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,0,1,0,0
187241,5477,66,0,1,2539,2539.0,0.0,0.0,2539.0,0.0,0.0,0.0,8.0,1.0,4.0,0.0,1,0,0,0
187246,23179,33,0,1,3484,3484.0,0.0,0.0,3484.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,1,0,0
187248,48497,60,0,1,4608,4608.0,0.0,0.0,4608.0,0.0,0.0,0.0,3.0,8.0,0.0,3.0,0,1,0,0
187254,25918,53,0,1,515,515.0,0.0,0.0,515.0,0.0,0.0,0.0,5.0,5.0,1.0,6.0,0,1,0,0
187259,45264,43,0,1,4706,4706.0,0.0,0.0,4706.0,0.0,0.0,0.0,12.0,3.0,11.0,1.0,1,0,0,0
187268,3552,60,1,0,4800,4800.0,0.0,0.0,4800.0,0.0,0.0,0.0,5.0,10.0,4.0,5.0,1,0,0,0
187274,43574,58,1,0,2997,2997.0,0.0,0.0,2997.0,0.0,0.0,0.0,6.0,2.0,0.0,10.0,1,0,0,0
187280,7759,31,0,1,4163,1540.0,0.0,2623.0,1540.0,0.0,0.0,2920.0,4.0,9.0,2.0,2.0,0,0,0,1
187286,9817,66,1,0,1904,1904.0,0.0,0.0,1904.0,0.0,0.0,0.0,2.0,10.0,9.0,1.0,0,1,0,0
187294,23036,28,1,0,8439,3780.0,4659.0,0.0,3780.0,0.0,0.0,7383.0,4.0,3.0,7.0,3.0,1,0,0,0
187300,49487,18,1,0,3846,3846.0,0.0,0.0,3846.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0,0,1,0,0
187305,1565,19,1,0,1502,1502.0,0.0,0.0,1502.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0,1,0,0
187309,37219,48,1,0,1445,1445.0,0.0,0.0,1445.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,0,1,0,0
187313,42641,46,1,0,1305,1305.0,0.0,0.0,1305.0,0.0,0.0,1183.0,11.0,7.0,0.0,0.0,0,1,0,0
187319,41222,38,1,0,1279,1279.0,0.0,0.0,1279.0,0.0,0.0,0.0,7.0,12.0,7.0,7.0,0,1,0,0
187329,12884,69,0,1,5193,5193.0,0.0,0.0,5193.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1
187330,46058,47,0,1,2870,2870.0,0.0,0.0,2870.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,0,1,0,0
187335,13927,53,0,1,1150,1150.0,0.0,0.0,1150.0,0.0,0.0,0.0,4.0,0.0,3.0,5.0,1,0,0,0
187338,16002,66,1,0,2470,1283.0,1187.0,0.0,1283.0,0.0,0.0,1187.0,7.0,2.0,2.0,0.0,0,1,0,0
187342,2921,64,1,0,4258,4258.0,0.0,0.0,4258.0,0.0,0.0,0.0,9.0,2.0,4.0,2.0,0,0,0,1
187348,40666,59,1,0,996,996.0,0.0,0.0,996.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,1,0,0,0
187351,12394,66,0,1,3800,3800.0,0.0,0.0,3800.0,0.0,0.0,2889.0,2.0,5.0,0.0,1.0,1,0,0,0
187354,14780,70,1,0,4247,4247.0,0.0,0.0,4247.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0,1,0,0
187359,24716,49,1,0,4258,4258.0,0.0,0.0,4258.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0,1,0,0
187362,42026,27,0,1,5675,4182.0,0.0,1493.0,4182.0,0.0,0.0,2654.0,5.0,8.0,8.0,3.0,0,0,0,1
187370,7844,30,1,0,7137,3803.0,3334.0,0.0,3803.0,0.0,0.0,3334.0,1.0,8.0,0.0,5.0,0,0,0,1
187374,33199,36,0,1,4880,4880.0,0.0,0.0,4880.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,1,0,0,0
187378,42129,22,1,0,4538,3236.0,1302.0,0.0,3236.0,0.0,0.0,1302.0,2.0,8.0,0.0,0.0,0,0,1,0
187381,37801,50,0,1,4797,4797.0,0.0,0.0,4797.0,0.0,0.0,0.0,14.0,0.0,0.0,8.0,0,0,0,1
187387,23307,47,0,1,1733,1733.0,0.0,0.0,1733.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0,1,0,0
187390,16336,52,0,1,4925,4925.0,0.0,0.0,4925.0,0.0,0.0,1321.0,7.0,0.0,5.0,5.0,1,0,0,0
187395,10210,20,1,0,3527,839.0,2688.0,0.0,839.0,0.0,0.0,2688.0,0.0,7.0,5.0,2.0,0,1,0,0
187401,14595,65,1,0,3075,3075.0,0.0,0.0,3075.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,1,0,0,0
187405,6856,64,0,1,7813,7813.0,0.0,0.0,3009.0,4804.0,0.0,0.0,11.0,0.0,1.0,3.0,1,0,0,0
187410,18499,52,1,0,790,790.0,0.0,0.0,790.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1,0,0,0
187412,43391,59,1,0,5646,2747.0,2899.0,0.0,2747.0,0.0,0.0,2899.0,0.0,16.0,0.0,1.0,1,0,0,0
187417,47167,24,0,1,673,673.0,0.0,0.0,673.0,0.0,0.0,0.0,0.0,1.0,9.0,12.0,0,0,0,1
187423,3895,58,0,1,4276,4276.0,0.0,0.0,4276.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,0,1,0,0
187428,31652,65,1,0,2727,2727.0,0.0,0.0,2727.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0,1,0,0
187432,654,21,0,1,396,396.0,0.0,0.0,396.0,0.0,0.0,4404.0,1.0,4.0,0.0,0.0,1,0,0,0
187434,25624,65,0,1,3728,3728.0,0.0,0.0,3728.0,0.0,0.0,3475.0,11.0,0.0,0.0,0.0,0,1,0,0
187437,41394,60,0,1,2702,2702.0,0.0,0.0,2702.0,0.0,0.0,0.0,2.0,6.0,3.0,2.0,0,1,0,0
187443,3770,61,1,0,1600,1600.0,0.0,0.0,1600.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0,1,0,0
187447,19106,41,1,0,3935,3935.0,0.0,0.0,3935.0,0.0,0.0,0.0,20.0,7.0,1.0,0.0,0,1,0,0
187456,24275,28,0,1,2505,2505.0,0.0,0.0,2505.0,0.0,0.0,0.0,12.0,4.0,1.0,4.0,0,1,0,0
187465,28620,24,1,0,8736,5036.0,3700.0,0.0,5036.0,0.0,0.0,3700.0,4.0,6.0,7.0,0.0,0,1,0,0
187471,9801,30,0,1,409,409.0,0.0,0.0,409.0,0.0,0.0,0.0,5.0,0.0,6.0,5.0,0,0,0,1
187475,19419,49,0,1,2705,2705.0,0.0,0.0,2705.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0,1,0,0
187478,10815,33,0,1,1958,1958.0,0.0,0.0,1958.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0,0,0,1
187482,13772,24,0,1,3245,3245.0,0.0,0.0,3245.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0,0,0,1
187488,28876,25,1,0,4135,4135.0,0.0,0.0,4135.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0,0,0,1
187492,30407,19,0,1,1438,1438.0,0.0,0.0,1438.0,0.0,0.0,4256.0,9.0,9.0,0.0,5.0,0,1,0,0
187499,17225,37,1,0,2786,2786.0,0.0,0.0,2786.0,0.0,0.0,0.0,2.0,6.0,9.0,0.0,0,0,0,1
187505,41481,57,0,1,6281,6281.0,0.0,0.0,3863.0,2418.0,0.0,0.0,9.0,9.0,5.0,0.0,0,1,0,0
187512,30771,35,0,1,4484,4484.0,0.0,933.0,4484.0,0.0,0.0,933.0,0.0,1.0,3.0,5.0,1,0,0,0
187515,48925,54,0,1,4248,4248.0,0.0,0.0,4248.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0,0,0,1
187519,41922,24,1,0,2910,2314.0,596.0,0.0,2314.0,0.0,0.0,596.0,2.0,9.0,5.0,1.0,0,1,0,0
187526,3228,32,0,1,4799,4799.0,0.0,0.0,4799.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1,0,0,0
187530,2209,23,0,1,5016,5016.0,0.0,0.0,5016.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0,0,0,1
187533,15748,33,0,1,7363,2584.0,0.0,4779.0,2584.0,0.0,0.0,4779.0,8.0,9.0,4.0,5.0,1,0,0,0
187544,6164,39,1,0,3759,3759.0,0.0,0.0,3759.0,0.0,0.0,0.0,12.0,3.0,2.0,0.0,1,0,0,0
187549,9379,36,0,1,4198,2132.0,0.0,2066.0,2132.0,0.0,0.0,2066.0,8.0,4.0,0.0,0.0,1,0,0,0
187552,30425,70,1,0,2584,2584.0,0.0,0.0,2584.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0,1,0,0
187555,13237,65,0,1,3324,3324.0,0.0,0.0,3324.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,1,0,0
187557,2585,51,0,1,387,387.0,0.0,0.0,387.0,0.0,0.0,3423.0,1.0,5.0,3.0,1.0,0,1,0,0
187561,7389,39,0,1,3918,3918.0,0.0,0.0,3918.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1,0,0,0
187563,9259,67,0,1,4076,4076.0,0.0,0.0,4076.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0,1,0,0
187566,39960,49,1,0,1137,1137.0,0.0,0.0,1137.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0,1,0,0
187569,6839,23,0,1,4058,4058.0,0.0,0.0,4058.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0,1,0,0
